"game_player_location","game_player_date","game_player_duration","game_player_team","game_player_player","game_player_agent","game_player_tier","game_player_kda","game_player_attackKills","game_player_attackDeaths","game_player_attackAssists","game_player_attackKD","game_player_attackDamage","game_player_defenseKills","game_player_defenseDeaths","game_player_defenseAssists","game_player_defenseKD","game_player_weapon_type","game_player_weapon_name","game_player_weapon_kills","game_player_weapon_damage"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 1","JuiceSloth","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/sage_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/10.png","18 / 16 / 7","8","7","2","1.1","1692","10","9","5","1.1","Sniper Rifles","Operator","1","0"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 1","DaddiesDick","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/breach_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","9 / 17 / 6","2","8","3","0.3","404","7","9","3","0.8","Assault Rifles","Vandal","3","517"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 1","DaddiesDick","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/breach_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","9 / 17 / 6","2","8","3","0.3","404","7","9","3","0.8","Sidearms","Classic","2","222"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 1","DaddiesDick","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/breach_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","9 / 17 / 6","2","8","3","0.3","404","7","9","3","0.8","Assault Rifles","Guardian","1","177"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 1","DaddiesDick","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/breach_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","9 / 17 / 6","2","8","3","0.3","404","7","9","3","0.8","SMGs","Stinger","1","175"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 1","DaddiesDick","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/breach_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","9 / 17 / 6","2","8","3","0.3","404","7","9","3","0.8","SMGs","Spectre","1","170"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 1","DaddiesDick","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/breach_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","9 / 17 / 6","2","8","3","0.3","404","7","9","3","0.8","Assault Rifles","Phantom","1","156"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 2","hikotikoo","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/raze_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/8.png","23 / 16 / 2","11","9","2","1.2","1970","12","7","0","1.7","Assault Rifles","Vandal","16","2691"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 2","hikotikoo","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/raze_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/8.png","23 / 16 / 2","11","9","2","1.2","1970","12","7","0","1.7","Sidearms","Classic","3","473"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 2","hikotikoo","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/raze_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/8.png","23 / 16 / 2","11","9","2","1.2","1970","12","7","0","1.7","Sidearms","Ghost","2","285"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 2","hikotikoo","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/raze_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/8.png","23 / 16 / 2","11","9","2","1.2","1970","12","7","0","1.7","SMGs","Spectre","2","260"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 2","BiosTheo","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/phoenix_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/0.png","14 / 19 / 5","10","11","2","0.9","1917","4","8","3","0.5","Assault Rifles","Phantom","4","739"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 2","BiosTheo","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/phoenix_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/0.png","14 / 19 / 5","10","11","2","0.9","1917","4","8","3","0.5","SMGs","Stinger","3","550"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 2","BiosTheo","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/phoenix_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/0.png","14 / 19 / 5","10","11","2","0.9","1917","4","8","3","0.5","Assault Rifles","Vandal","2","342"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 2","BiosTheo","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/phoenix_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/0.png","14 / 19 / 5","10","11","2","0.9","1917","4","8","3","0.5","Sidearms","Classic","2","294"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 2","BiosTheo","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/phoenix_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/0.png","14 / 19 / 5","10","11","2","0.9","1917","4","8","3","0.5","SMGs","Spectre","3","260"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 2","Water","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/brimstone_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","17 / 15 / 5","9","10","1","0.9","1502","8","5","4","1.6","Assault Rifles","Vandal","8","1569"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 2","Water","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/brimstone_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","17 / 15 / 5","9","10","1","0.9","1502","8","5","4","1.6","SMGs","Spectre","2","416"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 2","Water","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/brimstone_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","17 / 15 / 5","9","10","1","0.9","1502","8","5","4","1.6","Sidearms","Classic","3","338"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 2","Water","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/brimstone_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","17 / 15 / 5","9","10","1","0.9","1502","8","5","4","1.6","Assault Rifles","Bulldog","1","221"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 2","Water","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/brimstone_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","17 / 15 / 5","9","10","1","0.9","1502","8","5","4","1.6","SMGs","Stinger","1","160"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 2","jag20129225","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/sova_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","10 / 21 / 9","3","13","4","0.2","1132","7","8","5","0.9","Assault Rifles","Vandal","7","1172"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 2","jag20129225","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/sova_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","10 / 21 / 9","3","13","4","0.2","1132","7","8","5","0.9","Assault Rifles","Phantom","2","339"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 2","jag20129225","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/sova_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","10 / 21 / 9","3","13","4","0.2","1132","7","8","5","0.9","SMGs","Spectre","1","174"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 2","Chameleon","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/sage_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","10 / 20 / 7","6","11","2","0.5","1236","4","9","5","0.4","Assault Rifles","Vandal","5","1002"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 2","Chameleon","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/sage_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","10 / 20 / 7","6","11","2","0.5","1236","4","9","5","0.4","SMGs","Stinger","2","344"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 2","Chameleon","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/sage_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","10 / 20 / 7","6","11","2","0.5","1236","4","9","5","0.4","Sidearms","Classic","2","232"
"Bind","10/06/20, 5:39 PM","36m 15s","Team 2","Chameleon","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/sage_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","10 / 20 / 7","6","11","2","0.5","1236","4","9","5","0.4","Assault Rifles","Phantom","1","184"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 1","sylyx","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/reyna_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","26 / 14 / 5","10","3","0","3.3","1458","16","11","5","1.5","Assault Rifles","Phantom","12","2053"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 1","sylyx","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/reyna_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","26 / 14 / 5","10","3","0","3.3","1458","16","11","5","1.5","Heavy Weapons","Odin","9","1447"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 1","sylyx","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/reyna_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","26 / 14 / 5","10","3","0","3.3","1458","16","11","5","1.5","SMGs","Spectre","4","598"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 1","sylyx","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/reyna_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","26 / 14 / 5","10","3","0","3.3","1458","16","11","5","1.5","Sidearms","Classic","1","178"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 1","garoz","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/omen_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/8.png","20 / 9 / 7","7","1","3","7.0","1034","13","8","4","1.6","Assault Rifles","Vandal","13","2001"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 1","garoz","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/omen_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/8.png","20 / 9 / 7","7","1","3","7.0","1034","13","8","4","1.6","SMGs","Spectre","3","404"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 1","garoz","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/omen_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/8.png","20 / 9 / 7","7","1","3","7.0","1034","13","8","4","1.6","Sidearms","Classic","3","345"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 1","garoz","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/omen_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/8.png","20 / 9 / 7","7","1","3","7.0","1034","13","8","4","1.6","Assault Rifles","Phantom","1","129"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 1","itachi","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/sage_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","15 / 12 / 5","6","3","0","2.0","574","9","9","5","1.0","Assault Rifles","Vandal","8","1310"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 1","itachi","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/sage_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","15 / 12 / 5","6","3","0","2.0","574","9","9","5","1.0","Assault Rifles","Phantom","3","581"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 1","itachi","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/sage_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","15 / 12 / 5","6","3","0","2.0","574","9","9","5","1.0","Sidearms","Ghost","2","308"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 1","itachi","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/sage_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","15 / 12 / 5","6","3","0","2.0","574","9","9","5","1.0","Sniper Rifles","Operator","1","150"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 1","itachi","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/sage_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","15 / 12 / 5","6","3","0","2.0","574","9","9","5","1.0","Sidearms","Classic","1","100"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 1","KokujinTore","https://titles.trackercdn.com/valorant-pak/media/03b769d630ea38cf542e3424ad0384efd0c21601.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","9 / 16 / 7","3","6","3","0.5","618","6","10","4","0.6","Assault Rifles","Phantom","6","798"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 1","KokujinTore","https://titles.trackercdn.com/valorant-pak/media/03b769d630ea38cf542e3424ad0384efd0c21601.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","9 / 16 / 7","3","6","3","0.5","618","6","10","4","0.6","Sidearms","Ghost","2","311"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 1","KokujinTore","https://titles.trackercdn.com/valorant-pak/media/03b769d630ea38cf542e3424ad0384efd0c21601.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","9 / 16 / 7","3","6","3","0.5","618","6","10","4","0.6","Assault Rifles","Vandal","1","160"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 1","Killer Seven","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/jett_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","10 / 13 / 2","3","4","0","0.8","377","7","9","2","0.8","Assault Rifles","Vandal","4","569"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 1","Killer Seven","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/jett_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","10 / 13 / 2","3","4","0","0.8","377","7","9","2","0.8","Assault Rifles","Phantom","3","478"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 1","Killer Seven","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/jett_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","10 / 13 / 2","3","4","0","0.8","377","7","9","2","0.8","Sidearms","Classic","3","360"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 2","ItzAzN","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/jett_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","19 / 16 / 1","12","10","1","1.2","2240","7","6","0","1.2","Assault Rifles","Phantom","5","1194"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 2","ItzAzN","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/jett_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","19 / 16 / 1","12","10","1","1.2","2240","7","6","0","1.2","Sidearms","Ghost","5","732"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 2","ItzAzN","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/jett_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","19 / 16 / 1","12","10","1","1.2","2240","7","6","0","1.2","SMGs","Spectre","3","532"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 2","ItzAzN","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/jett_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","19 / 16 / 1","12","10","1","1.2","2240","7","6","0","1.2","Assault Rifles","Vandal","3","460"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 2","ItzAzN","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/jett_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","19 / 16 / 1","12","10","1","1.2","2240","7","6","0","1.2","Sidearms","Classic","1","104"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 2","shehroz303","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/reyna_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","14 / 17 / 4","9","10","3","0.9","1895","5","7","1","0.7","Assault Rifles","Phantom","5","1143"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 2","shehroz303","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/reyna_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","14 / 17 / 4","9","10","3","0.9","1895","5","7","1","0.7","SMGs","Spectre","4","570"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 2","shehroz303","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/reyna_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","14 / 17 / 4","9","10","3","0.9","1895","5","7","1","0.7","Sidearms","Ghost","3","386"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 2","shehroz303","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/reyna_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","14 / 17 / 4","9","10","3","0.9","1895","5","7","1","0.7","Assault Rifles","Vandal","1","154"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 2","shehroz303","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/reyna_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/7.png","14 / 17 / 4","9","10","3","0.9","1895","5","7","1","0.7","Assault Rifles","Bulldog","1","153"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 2","Encopic","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/raze_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/8.png","14 / 16 / 9","12","10","7","1.2","2547","2","6","2","0.3","Assault Rifles","Phantom","6","1384"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 2","Encopic","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/raze_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/8.png","14 / 16 / 9","12","10","7","1.2","2547","2","6","2","0.3","SMGs","Spectre","3","494"
"Ascent","10/06/20, 4:59 PM","37m 18s","Team 2","Encopic","https://trackercdn.com/cdn/tracker.gg/valorant/db/agents/raze_thumb.png","https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiers/8.png","14 / 16 / 9","12","10","7","1.2","2547","2","6","2","0.3","Sidearms","Ghost","3","470"
